"JODIBE / FILIAL ARCO VERDE","GEO NE","14.751","REVENDA","79328","2019-01-01 00:00:00","TOTAL"
"JODIBE SERTÃO/SALGUEIRO (PE)","GEO NE","21.727","REVENDA","82641","2019-01-01 00:00:00","TOTAL"
"JODIBE/SERRATALHADA(PE)","GEO NE","15.402","REVENDA","100409","2019-01-01 00:00:00","TOTAL"
"PAU BRASIL ITAPORANGA","GEO NE","2.654","REVENDA","82028","2019-01-01 00:00:00","TOTAL"
"PAU BRASIL/FL. SUME(PB)","GEO NE","3.066","REVENDA","74754","2019-01-01 00:00:00","TOTAL"
"PAU BRASIL/PATOS(PB)","GEO NE","7.302","REVENDA","74753","2019-01-01 00:00:00","TOTAL"
"PAUBRASIL/SOUSA(PB)","GEO NE","20.569","REVENDA","48757","2019-01-01 00:00:00","TOTAL"
"REVALLE NORDESTE/RIB. POMBAL (BA)","GEO NE","17.403","REVENDA","82658","2019-01-01 00:00:00","TOTAL"
"REVALLE/JUAZEIRO(BA)","GEO NE","26.104","REVENDA","50514","2019-01-01 00:00:00","TOTAL"
"REVALLE/SENHORDOBONFIM(BA)","GEO NE","6.859","REVENDA","53866","2019-01-01 00:00:00","TOTAL"
"DIBRASA - DISTRIB7e+04 BRASIL LTDA.","GEO NO","11.110","REVENDA","","2019-01-01 00:00:00","TOTAL"
"GP7 DISTRIBUIDOR DE BEBIDAS LTDA8e+04","GEO NO","486","REVENDA","","2019-01-01 00:00:00","TOTAL"
"ABS/ALTAMIRA(PA)","GEO NO","5.192","REVENDA","58866","2019-01-01 00:00:00","TOTAL"
"ABS/TUCURUI(PA)","GEO NO","4.501","REVENDA","58832","2019-01-01 00:00:00","TOTAL"
"ALFA/TERESINA(PI)","GEO NO","35.114","REVENDA","142200","2019-01-01 00:00:00","TOTAL"
"ALFAFILIAL/TIMOM(MA)","GEO NO","3.222","REVENDA","142201","2019-01-01 00:00:00","TOTAL"
"ASANORTE/CAMPOMAIOR(PI)","GEO NO","21.228","REVENDA","82100","2019-01-01 00:00:00","TOTAL"
"ASANORTEFILIAL/PARNAÍBA(PI)","GEO NO","21.817","REVENDA","49593","2019-01-01 00:00:00","TOTAL"
"CIRNE/MOSSORO(RN)","GEO NO","16.537","REVENDA","36415","2019-01-01 00:00:00","TOTAL"
"DIBESA/IGUATU(CE)","GEO NO","19.220","REVENDA","100467","2019-01-01 00:00:00","TOTAL"
"DIBRASA/PINHEIRO(MA)","GEO NO","19.146","REVENDA","164900","2019-01-01 00:00:00","TOTAL"
"DILINO/SAOBERNARDO(MA)","GEO NO","9.869","REVENDA","160700","2019-01-01 00:00:00","TOTAL"
"DIMAB/ITAPECURUMIRIM(MA)","GEO NO","6.987","REVENDA","143900","2019-01-01 00:00:00","TOTAL"
"DISBECOL/CAICO(RN)","GEO NO","9.395","REVENDA","43200","2019-01-01 00:00:00","TOTAL"
"DISBECOL/PAU DOS FERROS(RN)","GEO NO","5.678","REVENDA","72981","2019-01-01 00:00:00","TOTAL"
"DISCAR DISTRIBUIDORA/PRESI. DUTRA(MA)","GEO NO","- 0","REVENDA","79847","2019-01-01 00:00:00","TOTAL"
"DISCAR/CAXIAS(MA)","GEO NO","16.698","REVENDA","56433","2019-01-01 00:00:00","TOTAL"
"DISCAR/TERESINA(PI)","GEO NO","21.122","REVENDA","180800","2019-01-01 00:00:00","TOTAL"
"DISFROTA","GEO NO","12.290","REVENDA","100478","2019-01-01 00:00:00","TOTAL"
"DISSOBEL/SOBRAL(CE)","GEO NO","14.485","REVENDA","100471","2019-01-01 00:00:00","TOTAL"
"DUNAS/ARACATI (CE)","GEO NO","19.342","REVENDA","82638","2019-01-01 00:00:00","TOTAL"
"ELDORADO/FLORIANO(PI)","GEO NO","7.271","REVENDA","81792","2019-01-01 00:00:00","TOTAL"
"GP7/ CAPANEMA(PA)","GEO NO","6.817","REVENDA","81726","2019-01-01 00:00:00","TOTAL"
"ITU/MACAPA(AP)","GEO NO","9.906","REVENDA","34066","2019-01-01 00:00:00","TOTAL"
"JODIBE - FILIAL BOM JESUS","GEO NO","3.504","REVENDA","73263","2019-01-01 00:00:00","TOTAL"
"JODIBE/JUAZEIRODONORTE(CE)","GEO NO","25.727","REVENDA","59955","2019-01-01 00:00:00","TOTAL"
"JODIBE/SÃO RAIMUNDO NONATO (PI)","GEO NO","4.615","REVENDA","71928","2019-01-01 00:00:00","TOTAL"
"LIBEL/ROSARIO(MA)","GEO NO","4.058","REVENDA","149100","2019-01-01 00:00:00","TOTAL"
"OLIVEIRA/ABAETETUBA(PA)","GEO NO","10.667","REVENDA","100661","2019-01-01 00:00:00","TOTAL"
"OLIVEIRA/BREVES(PA)","GEO NO","3.445","REVENDA","63925","2019-01-01 00:00:00","TOTAL"
"TOCANTINS/CAMETA(PA)","GEO NO","2.776","REVENDA","100706","2019-01-01 00:00:00","TOTAL"
"VIA BEBIDAS/PICOS","GEO NO","13.478","REVENDA","73088","2019-01-01 00:00:00","TOTAL"
"CAITE/COLATINA(ES)","GEO RJ/ES","29.020","REVENDA","22600","2019-01-01 00:00:00","TOTAL"
"IMPERIO/DUQUEDECAXIAS(RJ)","GEO RJ/ES","59.010","REVENDA","14100","2019-01-01 00:00:00","TOTAL"
"LINCECOSTAVERDE/ANGRADOSREIS(RJ)","GEO RJ/ES","19.922","REVENDA","51242","2019-01-01 00:00:00","TOTAL"
"MARBELA/SAOPEDRODAALDEIA(RJ)","GEO RJ/ES","72.056","REVENDA","94400","2019-01-01 00:00:00","TOTAL"
"SAORAFAELMATRIZ/LINHARES(ES)","GEO RJ/ES","44.195","REVENDA","118800","2019-01-01 00:00:00","TOTAL"
"BEVALE COMERCIO DE BEBIDAS LTDA9e+04","GEO SP","- 0","REVENDA","","2019-01-01 00:00:00","TOTAL"
"ATIVA/PIRACICABA(SP)","GEO SP","29.378","REVENDA","166600","2019-01-01 00:00:00","TOTAL"
"ATLANTICAVALE/LORENA(SP)","GEO SP","28.771","REVENDA","58554","2019-01-01 00:00:00","TOTAL"
"BRAPIRA/PIRASSUNUNGA(SP)","GEO SP","45.031","REVENDA","12000","2019-01-01 00:00:00","TOTAL"
"CONEBEL/SAOJOSEDORIOPRETO(SP)","GEO SP","41.174","REVENDA","100103","2019-01-01 00:00:00","TOTAL"
"DIBRAL/FERNANDOPOLIS(SP)","GEO SP","32.705","REVENDA","9301","2019-01-01 00:00:00","TOTAL"
"EXCELENTETIGERS/MARILIA(SP)","GEO SP","26.925","REVENDA","10400","2019-01-01 00:00:00","TOTAL"
"IMARUI/LITORALNORTE(SP)","GEO SP","36.522","REVENDA","62866","2019-01-01 00:00:00","TOTAL"
"MENEGAZZO / ITAPETININGA","GEO SP","14.310","REVENDA","76165","2019-01-01 00:00:00","TOTAL"
"MENEGAZZO/AVARÉ(SP)","GEO SP","23.866","REVENDA","55700","2019-01-01 00:00:00","TOTAL"
"MESSIAS/ASSIS(SP)","GEO SP","11.658","REVENDA","8800","2019-01-01 00:00:00","TOTAL"
"OURIBRAM/OURINHOS(SP)","GEO SP","14.346","REVENDA","114500","2019-01-01 00:00:00","TOTAL"
"RIBEIRABEER/REGISTRO(SP)","GEO SP","15.908","REVENDA","61532","2019-01-01 00:00:00","TOTAL"
"RIZATTI/FRANCA(SP)","GEO SP","59.815","REVENDA","66200","2019-01-01 00:00:00","TOTAL"
"ACB FILIAL/CHAPECO(SC)","GEO SUL","40.700","REVENDA","50307","2019-01-01 00:00:00","TOTAL"
"ACB FILIAL/SAOMIGUELDOESTE(SC)","GEO SUL","14.177","REVENDA","58530","2019-01-01 00:00:00","TOTAL"
"ACB MATRIZ/JOACABA(SC)","GEO SUL","26.467","REVENDA","104200","2019-01-01 00:00:00","TOTAL"
"ACB/CANOINHAS(SC)","GEO SUL","10.933","REVENDA","58124","2019-01-01 00:00:00","TOTAL"
"CARGNELUTTI/ROSARIO(RS)","GEO SUL","26.228","REVENDA","66733","2019-01-01 00:00:00","TOTAL"
"CARGNELUTTI/URUGUAIAN(RS)","GEO SUL","9.585","REVENDA","100604","2019-01-01 00:00:00","TOTAL"
"CERCHOP/UMUARAMA(PR)","GEO SUL","22.457","REVENDA","154100","2019-01-01 00:00:00","TOTAL"
"COBEZAL/CASCAVEL(PR)","GEO SUL","37.766","REVENDA","50900","2019-01-01 00:00:00","TOTAL"
"DANIELA/CANELA(RS)","GEO SUL","11.048","REVENDA","100566","2019-01-01 00:00:00","TOTAL"
"DISFONTE/PASSOFUNDO(RS)","GEO SUL","39.455","REVENDA","100558","2019-01-01 00:00:00","TOTAL"
"INCOBEL/LAGES(SC)","GEO SUL","9.048","REVENDA","62400","2019-01-01 00:00:00","TOTAL"
"INCOBEL/RIO DO SUL(SC)","GEO SUL","8.022","REVENDA","187300","2019-01-01 00:00:00","TOTAL"
"L.F.OLIVEIRA/MONTENEGRO(RS)","GEO SUL","11.086","REVENDA","100646","2019-01-01 00:00:00","TOTAL"
"NUERNBERG/CRICIUMA(SC)","GEO SUL","23.377","REVENDA","63600","2019-01-01 00:00:00","TOTAL"
"POLARTICA/BENTOGONCALVES(RS)","GEO SUL","10.151","REVENDA","100778","2019-01-01 00:00:00","TOTAL"
"PRINCIPE/JOINVILLE(SC)","GEO SUL","47.603","REVENDA","153800","2019-01-01 00:00:00","TOTAL"
"SODIBEL/WENC.BRAZ(PR)","GEO SUL","12.118","REVENDA","54800","2019-01-01 00:00:00","TOTAL"
"STEFFEN/SANTAROSA(RS)","GEO SUL","23.663","REVENDA","140900","2019-01-01 00:00:00","TOTAL"
"STEFFEN/SÃOBORJA(RS)","GEO SUL","9.497","REVENDA","60893","2019-01-01 00:00:00","TOTAL"
"UNIAO/IJUI(RS)","GEO SUL","37.245","REVENDA","64300","2019-01-01 00:00:00","TOTAL"
"UNICER/TUBARAO(SC)","GEO SUL","23.816","REVENDA","59979","2019-01-01 00:00:00","TOTAL"
"UNIDAS/PARANAVAI(PR)","GEO SUL","16.532","REVENDA","61282","2019-01-01 00:00:00","TOTAL"
"UNIMAR/OSORIO(RS)","GEO SUL","51.073","REVENDA","63000","2019-01-01 00:00:00","TOTAL"
"UNIVALE/ESTRELA(RS)","GEO SUL","21.962","REVENDA","40815","2019-01-01 00:00:00","TOTAL"
"VIRGINIA/MARINGA(PR)","GEO SUL","48.850","REVENDA","60737","2019-01-01 00:00:00","TOTAL"
"ROTELE-DISTRIBUIDORA DE BEBIDAS LTDA9e+04","GEO CO","- 0","REVENDA","","2019-02-01 00:00:00","TOTAL"
"AMASCOL/BOA VISTA (RR)","GEO CO","14.871","REVENDA","49535","2019-02-01 00:00:00","TOTAL"
"BRAMAM ITAITUBA","GEO CO","3.220","REVENDA","70335","2019-02-01 00:00:00","TOTAL"
"BRAMAM/PARINTINS(AM)","GEO CO","6.529","REVENDA","70313","2019-02-01 00:00:00","TOTAL"
"BRASBEL/LUZIANIA(GO)","GEO CO","27.754","REVENDA","73400","2019-02-01 00:00:00","TOTAL"
"CEMAR/GURUPI(TO)","GEO CO","12.416","REVENDA","186300","2019-02-01 00:00:00","TOTAL"
"CEMARFILIALDIANOPOLIS(TO)","GEO CO","5.319","REVENDA","59971","2019-02-01 00:00:00","TOTAL"
"CONESUL/PIMENTABUENO(RO)","GEO CO","56.557","REVENDA","158200","2019-02-01 00:00:00","TOTAL"
"CRUZEIRO/PRIMAVERADOLESTE(MT)","GEO CO","12.826","REVENDA","113100","2019-02-01 00:00:00","TOTAL"
"DISBENOP/SINOP(MT)","GEO CO","25.743","REVENDA","32352","2019-02-01 00:00:00","TOTAL"
"DISVALE/CANARANA(MT)","GEO CO","10.267","REVENDA","61333","2019-02-01 00:00:00","TOTAL"
"FORCANOVA/CORUMBA(MS)","GEO CO","7.096","REVENDA","158400","2019-02-01 00:00:00","TOTAL"
"GRANDOURADOS/DOURADOS(MS)","GEO CO","49.938","REVENDA","69800","2019-02-01 00:00:00","TOTAL"
"JURUA/CRUZEIRODOSUL(AC)","GEO CO","2.500","REVENDA","61367","2019-02-01 00:00:00","TOTAL"
"JURUA/FL.TARAUACA(AC)","GEO CO","44","REVENDA","61377","2019-02-01 00:00:00","TOTAL"
"MAXI/BGARÇA(MT)","GEO CO","10.702","REVENDA","60663","2019-02-01 00:00:00","TOTAL"
"NOVAANAPOLIS/ANAPOLIS(GO)","GEO CO","20.184","REVENDA","171600","2019-02-01 00:00:00","TOTAL"
"OVIDIO/FL.TRES LAGOAS(MS)","GEO CO","13.633","REVENDA","36038","2019-02-01 00:00:00","TOTAL"
"OVIDIO/PARANAIBA(MS)","GEO CO","10.261","REVENDA","10700","2019-02-01 00:00:00","TOTAL"
"PEREIRA/MORRINHOS(GO)","GEO CO","22.546","REVENDA","72400","2019-02-01 00:00:00","TOTAL"
"REGRA/APARECIDADEGOIANIA(GO)","GEO CO","149.381","REVENDA","54264","2019-02-01 00:00:00","TOTAL"
"REGRA/FILIALIPORA(GO)","GEO CO","11.484","REVENDA","60074","2019-02-01 00:00:00","TOTAL"
"ROTELE/AQUIDAUANA(MS)","GEO CO","12.223","REVENDA","61913","2019-02-01 00:00:00","TOTAL"
"ROTELE/CAMPOGRANDE(MS)","GEO CO","56.895","REVENDA","132000","2019-02-01 00:00:00","TOTAL"
"ROTELE/FLCOXIM(MS)","GEO CO","7.569","REVENDA","63785","2019-02-01 00:00:00","TOTAL"
"SANTABIER/SANTAREM(PA)","GEO CO","6.364","REVENDA","37646","2019-02-01 00:00:00","TOTAL"
"TEMAR/PALMAS(TO)","GEO CO","28.092","REVENDA","29537","2019-02-01 00:00:00","TOTAL"
"UNIDADE/URUACU(GO)","GEO CO","9.192","REVENDA","74179","2019-02-01 00:00:00","TOTAL"
"UNIDADEDISTRIBUIDORA/CERES(GO)","GEO CO","10.734","REVENDA","66961","2019-02-01 00:00:00","TOTAL"
"UNIDADEDISTRIBUIDORA/PORANGATU(GO)","GEO CO","5.156","REVENDA","66926","2019-02-01 00:00:00","TOTAL"
"AMARALFILIAL/CURVELO(MG)","GEO MG","14.321","REVENDA","29361","2019-02-01 00:00:00","TOTAL"
"AMARALFILIAL/PIRAPORA(MG)","GEO MG","10.256","REVENDA","65353","2019-02-01 00:00:00","TOTAL"
"ARAUJO/GOVVALADARES(MG)","GEO MG","30.722","REVENDA","53694","2019-02-01 00:00:00","TOTAL"
"BARRETO NOMAN/ITAOBIM(MG)","GEO MG","19.740","REVENDA","192600","2019-02-01 00:00:00","TOTAL"
"BARRETONOMAN/T.OTONI(MG)","GEO MG","19.943","REVENDA","181700","2019-02-01 00:00:00","TOTAL"
"BRASULMATRIZ/DIVINOPOLIS(MG)","GEO MG","32.553","REVENDA","188900","2019-02-01 00:00:00","TOTAL"
"CERVANTES/MONTESCLAROS(MG)","GEO MG","26.767","REVENDA","167400","2019-02-01 00:00:00","TOTAL"
"COBEBFILIAL/LAGOADAPRATA(MG)","GEO MG","35.477","REVENDA","188300","2019-02-01 00:00:00","TOTAL"
"COBEBMATRIZ/PARADEMINAS(MG)","GEO MG","31.083","REVENDA","77200","2019-02-01 00:00:00","TOTAL"
"DAMATA/LEPOLDINA(MG)","GEO MG","48.274","REVENDA","188800","2019-02-01 00:00:00","TOTAL"
"DILASA./LAGOASANTA(MG)","GEO MG","28.856","REVENDA","53696","2019-02-01 00:00:00","TOTAL"
"FARID MANHUACU/MANHUACU(MG)","GEO MG","8.934","REVENDA","56731","2019-02-01 00:00:00","TOTAL"
"FARID/MARIANA(MG)","GEO MG","13.177","REVENDA","32845","2019-02-01 00:00:00","TOTAL"
"FARID/PONTE NOVA(MG)","GEO MG","17.982","REVENDA","32846","2019-02-01 00:00:00","TOTAL"
"FARIDMATRIZ/CONS.LAFAIETE(MG)","GEO MG","14.830","REVENDA","75801","2019-02-01 00:00:00","TOTAL"
"MINASBEBMATRIZ/PASSOS(MG)","GEO MG","32.742","REVENDA","191200","2019-02-01 00:00:00","TOTAL"
"NOROESTE/UNAI(MG)","GEO MG","14.548","REVENDA","62026","2019-02-01 00:00:00","TOTAL"
"NORTE MG BEBIDAS/JANAÚBA(MG)","GEO MG","21.897","REVENDA","73212","2019-02-01 00:00:00","TOTAL"
"TARUMA/JUIZDEFORA(MG)","GEO MG","46.231","REVENDA","29670","2019-02-01 00:00:00","TOTAL"
"ZAGOPATOS","GEO MG","25.355","REVENDA","73000","2019-02-01 00:00:00","TOTAL"
"ADIB/STOANTONIOJESUS(BA)","GEO NE","24.921","REVENDA","54031","2019-02-01 00:00:00","TOTAL"
"BAHIABEER/TEIXEIRADEFREITAS(BA)","GEO NE","24.231","REVENDA","33319","2019-02-01 00:00:00","TOTAL"
"BEIRARIO/PETROLINA(PE)","GEO NE","14.222","REVENDA","58550","2019-02-01 00:00:00","TOTAL"
"CBB/BOQUIM(SE)","GEO NE","21.944","REVENDA","34012","2019-02-01 00:00:00","TOTAL"
"CBS/ITABAIANA(SE)","GEO NE","20.628","REVENDA","33834","2019-02-01 00:00:00","TOTAL"
"CLEDISBEL/UNIAODOSPALMARES(AL)","GEO NE","18.894","REVENDA","53406","2019-02-01 00:00:00","TOTAL"
"DIBEC/JACOBINA(BA)","GEO NE","10.275","REVENDA","125200","2019-02-01 00:00:00","TOTAL"
"DISBEC/SAOMIGUEL(AL)","GEO NE","19.192","REVENDA","161600","2019-02-01 00:00:00","TOTAL"
"DISKOL FILIAL/SEABRA(BA)","GEO NE","6.558","REVENDA","60722","2019-02-01 00:00:00","TOTAL"
"DISKOL/IRECE(BA)","GEO NE","11.630","REVENDA","30868","2019-02-01 00:00:00","TOTAL"
"DISKOLFILIAL/XIQUEXIQUE(BA)","GEO NE","6.425","REVENDA","60721","2019-02-01 00:00:00","TOTAL"
"JODIBE / FILIAL ARCO VERDE","GEO NE","16.964","REVENDA","79328","2019-02-01 00:00:00","TOTAL"
"JODIBE SERTÃO/SALGUEIRO (PE)","GEO NE","18.790","REVENDA","82641","2019-02-01 00:00:00","TOTAL"
"JODIBE/SERRATALHADA(PE)","GEO NE","14.317","REVENDA","100409","2019-02-01 00:00:00","TOTAL"
"PAU BRASIL ITAPORANGA","GEO NE","3.501","REVENDA","82028","2019-02-01 00:00:00","TOTAL"
"PAU BRASIL/FL. SUME(PB)","GEO NE","2.941","REVENDA","74754","2019-02-01 00:00:00","TOTAL"
"PAU BRASIL/PATOS(PB)","GEO NE","8.402","REVENDA","74753","2019-02-01 00:00:00","TOTAL"
"PAUBRASIL/SOUSA(PB)","GEO NE","24.826","REVENDA","48757","2019-02-01 00:00:00","TOTAL"
"REVALLE NORDESTE/RIB. POMBAL (BA)","GEO NE","17.303","REVENDA","82658","2019-02-01 00:00:00","TOTAL"
"REVALLE/JUAZEIRO(BA)","GEO NE","24.344","REVENDA","50514","2019-02-01 00:00:00","TOTAL"
"REVALLE/SENHORDOBONFIM(BA)","GEO NE","6.907","REVENDA","53866","2019-02-01 00:00:00","TOTAL"
"DIBRASA - DISTRIB7e+04 BRASIL LTDA.","GEO NO","7.747","REVENDA","","2019-02-01 00:00:00","TOTAL"
"GP7 DISTRIBUIDOR DE BEBIDAS LTDA8e+04","GEO NO","1.800","REVENDA","","2019-02-01 00:00:00","TOTAL"
"ABS/ALTAMIRA(PA)","GEO NO","5.891","REVENDA","58866","2019-02-01 00:00:00","TOTAL"
"ABS/TUCURUI(PA)","GEO NO","5.238","REVENDA","58832","2019-02-01 00:00:00","TOTAL"
"ALFA/TERESINA(PI)","GEO NO","35.360","REVENDA","142200","2019-02-01 00:00:00","TOTAL"
"ALFAFILIAL/TIMOM(MA)","GEO NO","3.320","REVENDA","142201","2019-02-01 00:00:00","TOTAL"
"ASANORTE/CAMPOMAIOR(PI)","GEO NO","20.664","REVENDA","82100","2019-02-01 00:00:00","TOTAL"
"ASANORTEFILIAL/PARNAÍBA(PI)","GEO NO","18.502","REVENDA","49593","2019-02-01 00:00:00","TOTAL"
"CIRNE/MOSSORO(RN)","GEO NO","13.989","REVENDA","36415","2019-02-01 00:00:00","TOTAL"
"DIBESA/IGUATU(CE)","GEO NO","14.973","REVENDA","100467","2019-02-01 00:00:00","TOTAL"
"DIBRASA/PINHEIRO(MA)","GEO NO","13.800","REVENDA","164900","2019-02-01 00:00:00","TOTAL"
"DILINO/SAOBERNARDO(MA)","GEO NO","7.216","REVENDA","160700","2019-02-01 00:00:00","TOTAL"
"DIMAB/ITAPECURUMIRIM(MA)","GEO NO","5.814","REVENDA","143900","2019-02-01 00:00:00","TOTAL"
"DISBECOL/CAICO(RN)","GEO NO","8.375","REVENDA","43200","2019-02-01 00:00:00","TOTAL"
"DISBECOL/PAU DOS FERROS(RN)","GEO NO","4.553","REVENDA","72981","2019-02-01 00:00:00","TOTAL"
"DISCAR DISTRIBUIDORA/PRESI. DUTRA(MA)","GEO NO","- 0","REVENDA","79847","2019-02-01 00:00:00","TOTAL"
"DISCAR/CAXIAS(MA)","GEO NO","15.511","REVENDA","56433","2019-02-01 00:00:00","TOTAL"
"DISCAR/TERESINA(PI)","GEO NO","21.814","REVENDA","180800","2019-02-01 00:00:00","TOTAL"
"DISFROTA","GEO NO","10.960","REVENDA","100478","2019-02-01 00:00:00","TOTAL"
"DISSOBEL/SOBRAL(CE)","GEO NO","9.581","REVENDA","100471","2019-02-01 00:00:00","TOTAL"
"DUNAS/ARACATI (CE)","GEO NO","19.049","REVENDA","82638","2019-02-01 00:00:00","TOTAL"
"ELDORADO/FLORIANO(PI)","GEO NO","5.860","REVENDA","81792","2019-02-01 00:00:00","TOTAL"
"GP7/ CAPANEMA(PA)","GEO NO","5.861","REVENDA","81726","2019-02-01 00:00:00","TOTAL"
"ITU/MACAPA(AP)","GEO NO","12.478","REVENDA","34066","2019-02-01 00:00:00","TOTAL"
"JODIBE - FILIAL BOM JESUS","GEO NO","2.972","REVENDA","73263","2019-02-01 00:00:00","TOTAL"
"JODIBE/JUAZEIRODONORTE(CE)","GEO NO","22.002","REVENDA","59955","2019-02-01 00:00:00","TOTAL"
"JODIBE/SÃO RAIMUNDO NONATO (PI)","GEO NO","3.477","REVENDA","71928","2019-02-01 00:00:00","TOTAL"
"LIBEL/ROSARIO(MA)","GEO NO","4.224","REVENDA","149100","2019-02-01 00:00:00","TOTAL"
"OLIVEIRA/ABAETETUBA(PA)","GEO NO","8.472","REVENDA","100661","2019-02-01 00:00:00","TOTAL"
"OLIVEIRA/BREVES(PA)","GEO NO","2.836","REVENDA","63925","2019-02-01 00:00:00","TOTAL"
"TOCANTINS/CAMETA(PA)","GEO NO","2.444","REVENDA","100706","2019-02-01 00:00:00","TOTAL"
"VIA BEBIDAS/PICOS","GEO NO","14.341","REVENDA","73088","2019-02-01 00:00:00","TOTAL"
"CAITE/COLATINA(ES)","GEO RJ/ES","26.462","REVENDA","22600","2019-02-01 00:00:00","TOTAL"
"IMPERIO/DUQUEDECAXIAS(RJ)","GEO RJ/ES","63.446","REVENDA","14100","2019-02-01 00:00:00","TOTAL"
"LINCECOSTAVERDE/ANGRADOSREIS(RJ)","GEO RJ/ES","16.431","REVENDA","51242","2019-02-01 00:00:00","TOTAL"
"MARBELA/SAOPEDRODAALDEIA(RJ)","GEO RJ/ES","67.087","REVENDA","94400","2019-02-01 00:00:00","TOTAL"
"SAORAFAELMATRIZ/LINHARES(ES)","GEO RJ/ES","34.404","REVENDA","118800","2019-02-01 00:00:00","TOTAL"
"BEVALE COMERCIO DE BEBIDAS LTDA9e+04","GEO SP","- 0","REVENDA","","2019-02-01 00:00:00","TOTAL"
"ATIVA/PIRACICABA(SP)","GEO SP","29.361","REVENDA","166600","2019-02-01 00:00:00","TOTAL"
"ATLANTICAVALE/LORENA(SP)","GEO SP","20.967","REVENDA","58554","2019-02-01 00:00:00","TOTAL"
"BRAPIRA/PIRASSUNUNGA(SP)","GEO SP","48.203","REVENDA","12000","2019-02-01 00:00:00","TOTAL"
"CONEBEL/SAOJOSEDORIOPRETO(SP)","GEO SP","45.383","REVENDA","100103","2019-02-01 00:00:00","TOTAL"
"DIBRAL/FERNANDOPOLIS(SP)","GEO SP","34.675","REVENDA","9301","2019-02-01 00:00:00","TOTAL"
"EXCELENTETIGERS/MARILIA(SP)","GEO SP","31.649","REVENDA","10400","2019-02-01 00:00:00","TOTAL"
"IMARUI/LITORALNORTE(SP)","GEO SP","20.766","REVENDA","62866","2019-02-01 00:00:00","TOTAL"
"MENEGAZZO / ITAPETININGA","GEO SP","15.641","REVENDA","76165","2019-02-01 00:00:00","TOTAL"
"MENEGAZZO/AVARÉ(SP)","GEO SP","31.048","REVENDA","55700","2019-02-01 00:00:00","TOTAL"
"MESSIAS/ASSIS(SP)","GEO SP","12.451","REVENDA","8800","2019-02-01 00:00:00","TOTAL"
"OURIBRAM/OURINHOS(SP)","GEO SP","15.826","REVENDA","114500","2019-02-01 00:00:00","TOTAL"
"RIBEIRABEER/REGISTRO(SP)","GEO SP","12.801","REVENDA","61532","2019-02-01 00:00:00","TOTAL"
"RIZATTI/FRANCA(SP)","GEO SP","61.362","REVENDA","66200","2019-02-01 00:00:00","TOTAL"
"ACB FILIAL/CHAPECO(SC)","GEO SUL","39.194","REVENDA","50307","2019-02-01 00:00:00","TOTAL"
"ACB FILIAL/SAOMIGUELDOESTE(SC)","GEO SUL","13.825","REVENDA","58530","2019-02-01 00:00:00","TOTAL"
"ACB MATRIZ/JOACABA(SC)","GEO SUL","23.650","REVENDA","104200","2019-02-01 00:00:00","TOTAL"
"ACB/CANOINHAS(SC)","GEO SUL","11.238","REVENDA","58124","2019-02-01 00:00:00","TOTAL"
"CARGNELUTTI/ROSARIO(RS)","GEO SUL","26.203","REVENDA","66733","2019-02-01 00:00:00","TOTAL"
"CARGNELUTTI/URUGUAIAN(RS)","GEO SUL","10.569","REVENDA","100604","2019-02-01 00:00:00","TOTAL"
"CERCHOP/UMUARAMA(PR)","GEO SUL","21.871","REVENDA","154100","2019-02-01 00:00:00","TOTAL"
"COBEZAL/CASCAVEL(PR)","GEO SUL","38.662","REVENDA","50900","2019-02-01 00:00:00","TOTAL"
"DANIELA/CANELA(RS)","GEO SUL","10.945","REVENDA","100566","2019-02-01 00:00:00","TOTAL"
"DISFONTE/PASSOFUNDO(RS)","GEO SUL","43.094","REVENDA","100558","2019-02-01 00:00:00","TOTAL"
"INCOBEL/LAGES(SC)","GEO SUL","11.862","REVENDA","62400","2019-02-01 00:00:00","TOTAL"
"INCOBEL/RIO DO SUL(SC)","GEO SUL","10.864","REVENDA","187300","2019-02-01 00:00:00","TOTAL"
"L.F.OLIVEIRA/MONTENEGRO(RS)","GEO SUL","15.844","REVENDA","100646","2019-02-01 00:00:00","TOTAL"
"NUERNBERG/CRICIUMA(SC)","GEO SUL","30.417","REVENDA","63600","2019-02-01 00:00:00","TOTAL"
"POLARTICA/BENTOGONCALVES(RS)","GEO SUL","12.843","REVENDA","100778","2019-02-01 00:00:00","TOTAL"
"PRINCIPE/JOINVILLE(SC)","GEO SUL","50.485","REVENDA","153800","2019-02-01 00:00:00","TOTAL"
"SODIBEL/WENC.BRAZ(PR)","GEO SUL","17.301","REVENDA","54800","2019-02-01 00:00:00","TOTAL"
"STEFFEN/SANTAROSA(RS)","GEO SUL","21.352","REVENDA","140900","2019-02-01 00:00:00","TOTAL"
"STEFFEN/SÃOBORJA(RS)","GEO SUL","10.220","REVENDA","60893","2019-02-01 00:00:00","TOTAL"
"UNIAO/IJUI(RS)","GEO SUL","33.012","REVENDA","64300","2019-02-01 00:00:00","TOTAL"
"UNICER/TUBARAO(SC)","GEO SUL","25.641","REVENDA","59979","2019-02-01 00:00:00","TOTAL"
"UNIDAS/PARANAVAI(PR)","GEO SUL","16.931","REVENDA","61282","2019-02-01 00:00:00","TOTAL"
"UNIMAR/OSORIO(RS)","GEO SUL","27.717","REVENDA","63000","2019-02-01 00:00:00","TOTAL"
